STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL
23671,Male,"White, non-Hispanic",1.0861,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23672,Male,"Black/African-American, non-Hispanic",1.2411,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
23673,Male,"White, non-Hispanic",.6096,Fifth quintile (highest),Unit non-response,No
23674,Female,"White, non-Hispanic",1.1568,Fifth quintile (highest),"No degree, not enrolled",Item legitimate skip/NA
23675,Male,"White, non-Hispanic",.082,Fourth quintile,Item legitimate skip/NA,Item legitimate skip/NA
23676,Female,"White, non-Hispanic",-.5787,Second quintile,Unit non-response,Yes
23677,Female,"More than one race, non-Hispanic",.2929,Fourth quintile,Unit non-response,Yes
23678,Female,"Hispanic, race specified",.4809,Fourth quintile,Unit non-response,Item legitimate skip/NA
23679,Male,"White, non-Hispanic",.6971000000000001,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23680,Female,"Hispanic, no race specified",-.8981,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
23681,Female,"White, non-Hispanic",.8096,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23682,Male,"White, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at less-than-4-year",No
23683,Male,"White, non-Hispanic",-.288,Third quintile,Item legitimate skip/NA,Unit non-response
23684,Male,"Amer. Indian/Alaska Native, non-Hispanic",-.4318,Second quintile,Attained associate's degree,Don't know
23685,Female,"White, non-Hispanic",1.053,Fifth quintile (highest),Attained associate's degree,Don't know
23686,Male,Missing,Unit non-response,Unit non-response,Item legitimate skip/NA,Item legitimate skip/NA
23687,Male,"White, non-Hispanic",.6078,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
23689,Female,"White, non-Hispanic",1.0926,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23690,Female,"Black/African-American, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",Unit non-response
23691,Male,"White, non-Hispanic",-.2903,Third quintile,Unit non-response,Unit non-response
23692,Female,"White, non-Hispanic",-1.2407,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
23693,Male,"White, non-Hispanic",-.2482,Third quintile,Unit non-response,Item legitimate skip/NA
23694,Male,"Asian, non-Hispanic",.122,Fourth quintile,Unit non-response,No
23696,Female,"White, non-Hispanic",-.473,Second quintile,"No degree, enrolled at less-than-4-year",Yes
23697,Female,"White, non-Hispanic",-.2075,Third quintile,Attained certificate,Unit non-response
23699,Female,"Asian, non-Hispanic",1.0319,Fifth quintile (highest),Unit non-response,Yes
23700,Female,"White, non-Hispanic",1.1126,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23702,Male,"White, non-Hispanic",.4529,Fourth quintile,"No degree, enrolled at a 4-year",No
23703,Female,"Black/African-American, non-Hispanic",.944,Fifth quintile (highest),"No degree, enrolled at a 4-year",Missing
23704,Female,"Asian, non-Hispanic",.1419,Fourth quintile,Item legitimate skip/NA,No
23705,Male,"Hispanic, race specified",-.0011,Third quintile,Unit non-response,Unit non-response
23707,Female,"Black/African-American, non-Hispanic",-1.3152,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
23708,Female,"Black/African-American, non-Hispanic",-1.4415,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
23711,Female,"White, non-Hispanic",-.6137,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
23712,Male,Missing,Unit non-response,Unit non-response,Unit non-response,No
23713,Male,"White, non-Hispanic",.8473000000000001,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23714,Female,"White, non-Hispanic",.0939,Fourth quintile,Unit non-response,Unit non-response
23715,Female,"More than one race, non-Hispanic",-.4474,Second quintile,Unit non-response,Unit non-response
23716,Male,"White, non-Hispanic",.6964,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
23717,Female,"White, non-Hispanic",-.8479,First quintile (lowest),Unit non-response,Don't know
23718,Female,"White, non-Hispanic",1.1166,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23719,Female,"More than one race, non-Hispanic",.5439000000000001,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23720,Female,"White, non-Hispanic",.2103,Fourth quintile,Attained associate's degree,Don't know
23722,Female,"Asian, non-Hispanic",-.6744,Second quintile,"No degree, enrolled at a 4-year",Yes
23723,Female,"White, non-Hispanic",.6487000000000001,Fifth quintile (highest),Unit non-response,No
23726,Male,"Hispanic, no race specified",Unit non-response,Unit non-response,Attained associate's degree,Don't know
23727,Male,"More than one race, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at less-than-4-year",Yes
23728,Male,"White, non-Hispanic",-.0655,Third quintile,"No degree, enrolled at less-than-4-year",No
23729,Male,"Black/African-American, non-Hispanic",-.8086,First quintile (lowest),Unit non-response,Unit non-response
23730,Female,"White, non-Hispanic",.2257,Fourth quintile,Unit non-response,Unit non-response
23731,Female,"Black/African-American, non-Hispanic",-.6665,Second quintile,Item legitimate skip/NA,No
23732,Male,"Hispanic, no race specified",Unit non-response,Unit non-response,Item legitimate skip/NA,Item legitimate skip/NA
23733,Female,"White, non-Hispanic",-1.2855,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
23734,Male,Missing,Unit non-response,Unit non-response,Unit non-response,Unit non-response
23736,Male,"White, non-Hispanic",.3602,Fourth quintile,Item legitimate skip/NA,Item legitimate skip/NA
23737,Male,"Black/African-American, non-Hispanic",-.5621,Second quintile,Item legitimate skip/NA,Unit non-response
23738,Female,"White, non-Hispanic",.0653,Fourth quintile,"No degree, not enrolled",Don't know
23739,Female,"Hispanic, race specified",-.0113,Third quintile,Unit non-response,Unit non-response
23740,Male,"White, non-Hispanic",-.3932,Second quintile,"No degree, not enrolled",No
23741,Male,"White, non-Hispanic",1.7611,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
23742,Male,"White, non-Hispanic",-.1639,Third quintile,Unit non-response,Unit non-response
23743,Male,"Asian, non-Hispanic",.11,Fourth quintile,"No degree, enrolled at less-than-4-year",No
23744,Female,"White, non-Hispanic",.7262999999999999,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23745,Female,"White, non-Hispanic",.2291,Fourth quintile,Attained associate's degree,Yes
23746,Male,"White, non-Hispanic",1.93,Fifth quintile (highest),"No degree, enrolled at a 4-year",Don't know
23747,Female,"Asian, non-Hispanic",.5819,Fifth quintile (highest),"No degree, enrolled at a 4-year",Item legitimate skip/NA
23748,Female,"Asian, non-Hispanic",Unit non-response,Unit non-response,Item legitimate skip/NA,Unit non-response
23749,Male,"Asian, non-Hispanic",1.4363,Fifth quintile (highest),"No degree, enrolled at a 4-year",Don't know
23750,Female,"White, non-Hispanic",.6798999999999999,Fifth quintile (highest),"No degree, not enrolled",Yes
23751,Male,"Black/African-American, non-Hispanic",-.1984,Third quintile,"No degree, enrolled at less-than-4-year",Don't know
23752,Male,"Black/African-American, non-Hispanic",.1984,Fourth quintile,Attained certificate,No
23753,Male,"Hispanic, race specified",-.006,Third quintile,Missing,Unit non-response
23754,Female,"Hispanic, race specified",1.2149,Fifth quintile (highest),"No degree, enrolled at less-than-4-year",No
23755,Female,"White, non-Hispanic",1.3306,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23756,Male,"Asian, non-Hispanic",.0774,Fourth quintile,"No degree, enrolled at a 4-year",Yes
23757,Male,"White, non-Hispanic",-.1273,Third quintile,Unit non-response,Item legitimate skip/NA
23759,Female,"Asian, non-Hispanic",1.0427,Fifth quintile (highest),"No degree, enrolled at a 4-year",Unit non-response
23760,Male,"More than one race, non-Hispanic",-.7428,First quintile (lowest),Unit non-response,Unit non-response
23761,Male,"White, non-Hispanic",-1.3419,First quintile (lowest),Item legitimate skip/NA,No
23762,Female,"More than one race, non-Hispanic",.2718,Fourth quintile,"No degree, enrolled at a 4-year",Yes
23763,Female,"Hispanic, race specified",-1.5119,First quintile (lowest),"No degree, not enrolled",Yes
23764,Female,"White, non-Hispanic",.4114,Fourth quintile,Unit non-response,Unit non-response
23765,Male,"White, non-Hispanic",.018,Third quintile,"No degree, enrolled at a 4-year",Yes
23766,Female,"Black/African-American, non-Hispanic",.5794,Fifth quintile (highest),Item legitimate skip/NA,Item legitimate skip/NA
23767,Female,"Hispanic, race specified",-.4204,Second quintile,"No degree, enrolled at a 4-year",No
23768,Female,"Asian, non-Hispanic",.4496,Fourth quintile,"No degree, enrolled at a 4-year",Yes
23769,Female,"White, non-Hispanic",1.6028,Fifth quintile (highest),Unit non-response,No
23770,Male,"Black/African-American, non-Hispanic",Unit non-response,Unit non-response,Item legitimate skip/NA,No
23771,Female,"White, non-Hispanic",-.1269,Third quintile,Unit non-response,Item not administered: abbreviated interview
23773,Male,"Hispanic, no race specified",-1.43,First quintile (lowest),Unit non-response,Item legitimate skip/NA
23774,Male,"White, non-Hispanic",-.5985,Second quintile,Unit non-response,Item not administered: abbreviated interview
23775,Male,"White, non-Hispanic",.7131999999999999,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23776,Male,"White, non-Hispanic",-.1602,Third quintile,"No degree, not enrolled",Yes
23777,Female,"White, non-Hispanic",-.6830000000000001,Second quintile,Unit non-response,Yes
23778,Male,"More than one race, non-Hispanic",.2837,Fourth quintile,"No degree, enrolled at less-than-4-year",Yes
23779,Male,"White, non-Hispanic",-.3349,Third quintile,"No degree, not enrolled",No
23780,Female,"White, non-Hispanic",-.8847,First quintile (lowest),Item legitimate skip/NA,Unit non-response
23781,Female,Missing,Unit non-response,Unit non-response,Attained associate's degree,No
23782,Male,"White, non-Hispanic",.3462,Fourth quintile,Item legitimate skip/NA,Item legitimate skip/NA
23783,Female,Missing,Unit non-response,Unit non-response,"No degree, not enrolled",No
23784,Female,"More than one race, non-Hispanic",-.8290999999999999,First quintile (lowest),"No degree, enrolled at a 4-year",Unit non-response
23785,Female,"White, non-Hispanic",-1.1308,First quintile (lowest),Unit non-response,Item legitimate skip/NA
23787,Female,"White, non-Hispanic",-.1505,Third quintile,"No degree, not enrolled",Don't know
23788,Female,"Hispanic, race specified",-.5254,Second quintile,Unit non-response,No
23789,Female,"Hispanic, race specified",-.6064000000000001,Second quintile,Item legitimate skip/NA,Unit non-response
23790,Male,"White, non-Hispanic",.334,Fourth quintile,"No degree, not enrolled",Item legitimate skip/NA
23791,Male,"Asian, non-Hispanic",-1.6338,First quintile (lowest),"No degree, enrolled at a 4-year",Yes
23792,Female,"Hispanic, race specified",-.0837,Third quintile,"No degree, enrolled at less-than-4-year",Don't know
23793,Male,"Hispanic, race specified",.8651,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
23794,Female,"Hispanic, race specified",-.0984,Third quintile,Item legitimate skip/NA,No
23795,Male,"White, non-Hispanic",.6797,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23796,Male,"White, non-Hispanic",.4773,Fourth quintile,"No degree, enrolled at a 4-year",Don't know
23797,Male,Missing,Unit non-response,Unit non-response,Item legitimate skip/NA,Item legitimate skip/NA
23798,Male,"White, non-Hispanic",-.394,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
23799,Male,"White, non-Hispanic",.122,Fourth quintile,"No degree, enrolled at a 4-year",Yes
23800,Female,"Asian, non-Hispanic",.0175,Third quintile,"No degree, not enrolled",Item not administered: abbreviated interview
23801,Female,"White, non-Hispanic",-.0666,Third quintile,"No degree, enrolled at less-than-4-year",Item legitimate skip/NA
23802,Male,Missing,Unit non-response,Unit non-response,Unit non-response,Unit non-response
23803,Male,"White, non-Hispanic",1.013,Fifth quintile (highest),"No degree, not enrolled",No
23804,Female,"Asian, non-Hispanic",1.3728,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
23805,Female,"Hispanic, race specified",-.2853,Third quintile,Attained associate's degree,Yes
23806,Male,"Hispanic, race specified",-.2462,Third quintile,"No degree, enrolled at a 4-year",No
23807,Male,"Black/African-American, non-Hispanic",-.4443,Second quintile,Unit non-response,Unit non-response
23808,Female,"White, non-Hispanic",-1.1817,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
23809,Male,"Hispanic, race specified",.0178,Third quintile,"No degree, not enrolled",No
23810,Male,"White, non-Hispanic",1.179,Fifth quintile (highest),Unit non-response,No
23812,Male,"Black/African-American, non-Hispanic",-.6665,Second quintile,"No degree, not enrolled",Yes
23814,Female,"White, non-Hispanic",Unit non-response,Unit non-response,Item legitimate skip/NA,Don't know
23815,Female,"White, non-Hispanic",.7275,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
23816,Female,"White, non-Hispanic",.7237,Fifth quintile (highest),Unit non-response,No
23817,Male,Missing,Unit non-response,Unit non-response,Unit non-response,Item legitimate skip/NA
23818,Female,"Hispanic, race specified",-.4414,Second quintile,"No degree, enrolled at a 4-year",Item legitimate skip/NA
23819,Male,"White, non-Hispanic",.6589,Fifth quintile (highest),Item legitimate skip/NA,Item legitimate skip/NA
23820,Female,"Hispanic, race specified",-.407,Second quintile,"No degree, not enrolled",Item legitimate skip/NA
23821,Female,"White, non-Hispanic",-1.2803,First quintile (lowest),Item legitimate skip/NA,Unit non-response
23822,Male,"White, non-Hispanic",1.2356,Fifth quintile (highest),Item legitimate skip/NA,Item legitimate skip/NA
23823,Female,"White, non-Hispanic",-.2132,Third quintile,Item legitimate skip/NA,Item legitimate skip/NA
23824,Male,"White, non-Hispanic",.8635,Fifth quintile (highest),"No degree, enrolled at less-than-4-year",Item legitimate skip/NA
23825,Male,"White, non-Hispanic",-1.2803,First quintile (lowest),Unit non-response,Yes
23826,Female,"Black/African-American, non-Hispanic",-1.0772,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
23827,Female,"White, non-Hispanic",.6045,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
23828,Male,"White, non-Hispanic",.5538,Fifth quintile (highest),"No degree, not enrolled",Unit non-response
23829,Male,"White, non-Hispanic",.5499000000000001,Fifth quintile (highest),Attained bachelor's degree,No
23830,Male,"More than one race, non-Hispanic",.4446,Fourth quintile,Unit non-response,Item legitimate skip/NA
